j_0;j_1;j_2;j_3;j_4;j_5;j_6;j_7;j_8;j_9
0.0;4.111111111111111;1.5182539682539682;0.06825396825396825;-0.7150793650793651;-0.9650793650793651;-0.7150793650793651;0.06825396825396825;1.5182539682539682;4.111111111111111
4.111111111111111;0.0;4.111111111111111;1.5182539682539682;0.06825396825396825;-0.7150793650793651;-0.9650793650793651;-0.7150793650793651;0.06825396825396825;1.5182539682539682
1.5182539682539682;4.111111111111111;0.0;4.111111111111111;1.5182539682539682;0.06825396825396825;-0.7150793650793651;-0.9650793650793651;-0.7150793650793651;0.06825396825396825
0.06825396825396825;1.5182539682539682;4.111111111111111;0.0;4.111111111111111;1.5182539682539682;0.06825396825396825;-0.7150793650793651;-0.9650793650793651;-0.7150793650793651
-0.7150793650793651;0.06825396825396825;1.5182539682539682;4.111111111111111;0.0;4.111111111111111;1.5182539682539682;0.06825396825396825;-0.7150793650793651;-0.9650793650793651
-0.9650793650793651;-0.7150793650793651;0.06825396825396825;1.5182539682539682;4.111111111111111;0.0;4.111111111111111;1.5182539682539682;0.06825396825396825;-0.7150793650793651
-0.7150793650793651;-0.9650793650793651;-0.7150793650793651;0.06825396825396825;1.5182539682539682;4.111111111111111;0.0;4.111111111111111;1.5182539682539682;0.06825396825396825
0.06825396825396825;-0.7150793650793651;-0.9650793650793651;-0.7150793650793651;0.06825396825396825;1.5182539682539682;4.111111111111111;0.0;4.111111111111111;1.5182539682539682
1.5182539682539682;0.06825396825396825;-0.7150793650793651;-0.9650793650793651;-0.7150793650793651;0.06825396825396825;1.5182539682539682;4.111111111111111;0.0;4.111111111111111
4.111111111111111;1.5182539682539682;0.06825396825396825;-0.7150793650793651;-0.9650793650793651;-0.7150793650793651;0.06825396825396825;1.5182539682539682;4.111111111111111;0.0
